-9436,4980,13500,-7239,-9145,-23785,0
-7760,620,12440,-8229,-6172,-20304,0
-6528,-216,16032,-7377,-5723,-17733,0
-8840,-216,10576,-7621,-7792,-9837,0
-3140,-324,11192,-4879,-8949,1681,0
1788,-236,11356,-744,-4480,21099,0
-2456,-2948,13220,5201,1882,32767,0
-8440,-3528,12188,10328,3700,32767,0
-10040,-1624,20268,11952,1446,32767,0
-11828,6592,18548,13389,-1064,32767,0
-11576,7512,18080,9332,-2929,32767,0
-9052,6216,15608,6802,-1448,32767,0
-8992,6936,15320,5401,-688,32767,0
-7644,8432,13852,3949,-1643,32767,0
-5808,8196,14508,2522,-2600,24432,0
-4456,8484,14364,-87,-1422,15618,0
-3756,9280,13820,-1646,-756,6886,0
-1844,11080,14140,-4005,224,147,0
-1108,11848,13208,-7163,2447,-3026,0
-3260,8840,10160,-10792,5275,-5892,0
-1808,9020,13220,-11216,7847,-10188,0
-3448,6164,11052,-11581,10872,-9231,0
-7720,3212,13044,-10517,11166,-12143,0
-16428,-212,16068,-8240,3825,-18717,0
-848,4280,12952,-3405,1139,-11947,0
-1440,3064,10768,-405,5854,-815,0
-7192,2040,12712,1708,7749,-1085,0
-7840,4664,16528,3949,4553,-2762,0
-7948,4436,15212,5473,1938,1170,0
-5492,6480,13180,2952,7119,8161,0
-8044,6476,15268,1129,5288,9922,0
-12036,5288,15096,583,3531,7678,0
-12904,3680,14680,-13,-470,-534,0
-9744,4156,13512,64,-864,-5578,0
-8480,6512,12720,-851,144,-8976,0
-9132,7664,14088,-2266,621,-11102,0
-11220,7904,15280,-3779,-1348,-14145,0
-8872,5420,15444,-4687,-1947,-16172,0
-8612,2776,15056,-3965,937,-16191,0
-10836,3684,13628,-2851,-341,-15340,0
-11332,3536,15492,-2435,-3757,-13194,0
-9192,1808,13764,-1045,-5784,-9993,0
-3772,1844,12388,1253,-3205,-4481,0
-4920,2224,11376,3401,1159,496,0
-8448,3824,12600,4069,670,887,0
-9768,5236,12944,2658,-2402,333,0
-4972,5180,14896,1653,-1448,3197,0
-5876,2712,13840,1215,1896,6342,0
-10660,384,15972,3618,1518,5701,0
-9476,4368,14984,5420,73,4690,0
-8128,6548,15040,2287,-989,6990,0
-5748,6648,14676,-126,1277,8303,0
-9600,4620,14752,-2044,2301,7541,0
-9684,2936,14476,-2732,622,3436,0
-7488,2820,13956,-1858,649,462,0
-8236,3180,13940,-1198,1336,-1744,0
-9976,3024,14524,-1237,-84,-4108,0
-9816,3876,14968,-1542,-2905,-4135,0
-6716,3520,13448,-1971,-2728,-1017,0
-5492,2920,12888,-855,-800,1194,0
-7184,3152,13316,-420,61,1486,0
-8584,3140,14480,-1917,-444,-2154,0
-8304,2260,15036,-4168,-172,-6740,0
-7596,960,14812,-2732,226,-10644,0
-7028,1604,12928,-75,891,-10524,0
-6928,3188,13904,2162,917,-7169,0
-8304,4844,14000,2928,208,-2304,0
-8176,4732,15200,1968,-802,450,0
-8100,2844,13896,1242,196,1685,0
-8636,2692,14980,1109,40,526,0
-8716,2992,14460,360,557,697,0
-8760,3192,14604,-1210,354,402,0
-7960,1296,14808,-651,740,-883,0
-7772,1116,14064,831,-212,-2932,0
-7552,3184,15384,1660,-467,-2957,0
-7860,3420,14640,1248,-375,-2573,0
-7984,2504,14472,1132,-179,-3360,0
-8524,2376,13784,1423,131,-4325,0
-8476,4104,14056,664,-332,-2886,0
